Mode,Backend,M,N,k,MPI_Ranks,GridRows,GridCols,OMP_Threads,CUDA_Arch,Run,ParallelTime,SequentialTime,RelativeError,GFLOPS,SpeedUp
Opt_Grid8x1,OMP,4000,4000,64,8,8,1,1,,3,0.097667,0.000000,0.00e+00,20.9692,0.0000
Opt_Grid2x4,OMP,4000,4000,64,8,2,4,1,,1,0.062426,0.229258,3.25e-06,32.8069,3.6725
Opt_Grid2x4,OMP,4000,4000,64,8,2,4,1,,2,0.062658,0.000000,0.00e+00,32.6855,0.0000
Opt_Grid2x4,OMP,4000,4000,64,8,2,4,1,,3,0.061512,0.000000,0.00e+00,33.2941,0.0000
Serial,OMP,4000,4000,128,1,0,0,1,,1,0.433018,0.462190,0.00e+00,9.4592,1.0674
Serial,OMP,4000,4000,128,1,0,0,1,,2,0.433088,0.000000,0.00e+00,9.4577,0.0000
Serial,OMP,4000,4000,128,1,0,0,1,,3,0.430619,0.000000,0.00e+00,9.5119,0.0000
Naive_SMP,OMP,4000,4000,128,1,0,0,40,,1,0.389529,0.476304,0.00e+00,10.5153,1.2228
Naive_SMP,OMP,4000,4000,128,1,0,0,40,,2,0.393316,0.000000,0.00e+00,10.4140,0.0000
Naive_SMP,OMP,4000,4000,128,1,0,0,40,,3,0.389649,0.000000,0.00e+00,10.5120,0.0000
Naive_Hybrid,OMP,4000,4000,128,2,0,0,20,,1,0.059899,0.465930,0.00e+00,68.3818,7.7786
Naive_Hybrid,OMP,4000,4000,128,2,0,0,20,,2,0.061898,0.000000,0.00e+00,66.1733,0.0000
Naive_Hybrid,OMP,4000,4000,128,2,0,0,20,,3,0.059924,0.000000,0.00e+00,68.3529,0.0000
Opt_SMP,OMP,4000,4000,128,1,0,0,40,,1,0.313036,0.473693,0.00e+00,13.0848,1.5132
Opt_SMP,OMP,4000,4000,128,1,0,0,40,,2,0.314250,0.000000,0.00e+00,13.0342,0.0000
Opt_SMP,OMP,4000,4000,128,1,0,0,40,,3,0.313676,0.000000,0.00e+00,13.0581,0.0000
Opt_Hybrid,OMP,4000,4000,128,2,0,0,20,,1,0.047793,0.469830,0.00e+00,85.7033,9.8306
Opt_Hybrid,OMP,4000,4000,128,2,0,0,20,,2,0.047949,0.000000,0.00e+00,85.4232,0.0000
Opt_Hybrid,OMP,4000,4000,128,2,0,0,20,,3,0.048331,0.000000,0.00e+00,84.7492,0.0000
Opt_Hybrid,OMP,4000,4000,128,4,0,0,10,,1,0.020565,0.465539,3.46e-06,199.1756,22.6377
Opt_Hybrid,OMP,4000,4000,128,4,0,0,10,,2,0.020857,0.000000,0.00e+00,196.3890,0.0000
Opt_Hybrid,OMP,4000,4000,128,4,0,0,10,,3,0.020845,0.000000,0.00e+00,196.4982,0.0000
Opt_Hybrid,OMP,4000,4000,128,8,0,0,5,,1,0.044462,0.497186,3.46e-06,92.1239,11.1823
Opt_Hybrid,OMP,4000,4000,128,8,0,0,5,,2,0.042736,0.000000,0.00e+00,95.8442,0.0000
Opt_Hybrid,OMP,4000,4000,128,8,0,0,5,,3,0.042550,0.000000,0.00e+00,96.2627,0.0000
Opt_Grid1x8,OMP,4000,4000,128,8,1,8,1,,1,0.115118,0.482713,3.31e-06,35.5809,4.1932
Opt_Grid1x8,OMP,4000,4000,128,8,1,8,1,,2,0.114219,0.000000,0.00e+00,35.8609,0.0000
Opt_Grid1x8,OMP,4000,4000,128,8,1,8,1,,3,0.116319,0.000000,0.00e+00,35.2136,0.0000
Opt_Grid8x1,OMP,4000,4000,128,8,8,1,1,,1,0.193046,0.487641,0.00e+00,21.2177,2.5260
Opt_Grid8x1,OMP,4000,4000,128,8,8,1,1,,2,0.193604,0.000000,0.00e+00,21.1566,0.0000
Opt_Grid8x1,OMP,4000,4000,128,8,8,1,1,,3,0.192757,0.000000,0.00e+00,21.2495,0.0000
Opt_Grid2x4,OMP,4000,4000,128,8,2,4,1,,1,0.133517,0.488692,3.49e-06,30.6777,3.6601
Opt_Grid2x4,OMP,4000,4000,128,8,2,4,1,,2,0.129605,0.000000,0.00e+00,31.6037,0.0000
Opt_Grid2x4,OMP,4000,4000,128,8,2,4,1,,3,0.128401,0.000000,0.00e+00,31.9000,0.0000
Serial,OMP,2000,6000,64,1,0,0,1,,1,0.144711,0.169587,0.00e+00,10.6142,1.1719
Serial,OMP,2000,6000,64,1,0,0,1,,2,0.143815,0.000000,0.00e+00,10.6804,0.0000
Serial,OMP,2000,6000,64,1,0,0,1,,3,0.144970,0.000000,0.00e+00,10.5953,0.0000
Naive_SMP,OMP,2000,6000,64,1,0,0,40,,1,0.150396,0.178020,0.00e+00,10.2131,1.1837
Naive_SMP,OMP,2000,6000,64,1,0,0,40,,2,0.150301,0.000000,0.00e+00,10.2195,0.0000
Naive_SMP,OMP,2000,6000,64,1,0,0,40,,3,0.150995,0.000000,0.00e+00,10.1725,0.0000
Naive_Hybrid,OMP,2000,6000,64,2,0,0,20,,1,0.028342,0.177664,0.00e+00,54.1958,6.2686
Naive_Hybrid,OMP,2000,6000,64,2,0,0,20,,2,0.032172,0.000000,0.00e+00,47.7438,0.0000
Naive_Hybrid,OMP,2000,6000,64,2,0,0,20,,3,0.030581,0.000000,0.00e+00,50.2275,0.0000
Opt_SMP,OMP,2000,6000,64,1,0,0,40,,1,0.107574,0.176698,0.00e+00,14.2786,1.6426
Opt_SMP,OMP,2000,6000,64,1,0,0,40,,2,0.107654,0.000000,0.00e+00,14.2679,0.0000
Opt_SMP,OMP,2000,6000,64,1,0,0,40,,3,0.106679,0.000000,0.00e+00,14.3984,0.0000
Opt_Hybrid,OMP,2000,6000,64,2,0,0,20,,1,0.025811,0.184388,0.00e+00,59.5084,7.1436
Opt_Hybrid,OMP,2000,6000,64,2,0,0,20,,2,0.023475,0.000000,0.00e+00,65.4317,0.0000
Opt_Hybrid,OMP,2000,6000,64,2,0,0,20,,3,0.025463,0.000000,0.00e+00,60.3239,0.0000
Opt_Hybrid,OMP,2000,6000,64,4,0,0,10,,1,0.007701,0.177884,3.72e-06,199.4655,23.1001
Opt_Hybrid,OMP,2000,6000,64,4,0,0,10,,2,0.007504,0.000000,0.00e+00,204.6986,0.0000
Opt_Hybrid,OMP,2000,6000,64,4,0,0,10,,3,0.007610,0.000000,0.00e+00,201.8311,0.0000
Opt_Hybrid,OMP,2000,6000,64,8,0,0,5,,1,0.018011,0.194131,3.72e-06,85.2799,10.7783
Opt_Hybrid,OMP,2000,6000,64,8,0,0,5,,2,0.017801,0.000000,0.00e+00,86.2870,0.0000
Opt_Hybrid,OMP,2000,6000,64,8,0,0,5,,3,0.018039,0.000000,0.00e+00,85.1502,0.0000
Opt_Grid1x8,OMP,2000,6000,64,8,1,8,1,,1,0.046237,0.189807,3.94e-06,33.2204,4.1051
Opt_Grid1x8,OMP,2000,6000,64,8,1,8,1,,2,0.046511,0.000000,0.00e+00,33.0246,0.0000
Opt_Grid1x8,OMP,2000,6000,64,8,1,8,1,,3,0.046150,0.000000,0.00e+00,33.2831,0.0000
Opt_Grid8x1,OMP,2000,6000,64,8,8,1,1,,1,0.074204,0.190426,0.00e+00,20.6997,2.5663
Opt_Grid8x1,OMP,2000,6000,64,8,8,1,1,,2,0.073187,0.000000,0.00e+00,20.9874,0.0000
Opt_Grid8x1,OMP,2000,6000,64,8,8,1,1,,3,0.073446,0.000000,0.00e+00,20.9132,0.0000
Opt_Grid2x4,OMP,2000,6000,64,8,2,4,1,,1,0.047454,0.186472,4.13e-06,32.3684,3.9296
Opt_Grid2x4,OMP,2000,6000,64,8,2,4,1,,2,0.047130,0.000000,0.00e+00,32.5910,0.0000
Opt_Grid2x4,OMP,2000,6000,64,8,2,4,1,,3,0.047374,0.000000,0.00e+00,32.4227,0.0000
Serial,OMP,2000,6000,128,1,0,0,1,,1,0.324366,0.352278,0.00e+00,9.4708,1.0861
Serial,OMP,2000,6000,128,1,0,0,1,,2,0.326616,0.000000,0.00e+00,9.4056,0.0000
Serial,OMP,2000,6000,128,1,0,0,1,,3,0.323294,0.000000,0.00e+00,9.5022,0.0000
Naive_SMP,OMP,2000,6000,128,1,0,0,40,,1,0.301685,0.358006,0.00e+00,10.1828,1.1867
Naive_SMP,OMP,2000,6000,128,1,0,0,40,,2,0.301433,0.000000,0.00e+00,10.1913,0.0000
Naive_SMP,OMP,2000,6000,128,1,0,0,40,,3,0.298699,0.000000,0.00e+00,10.2846,0.0000
Naive_Hybrid,OMP,2000,6000,128,2,0,0,20,,1,0.049469,0.350455,0.00e+00,62.0995,7.0843
Naive_Hybrid,OMP,2000,6000,128,2,0,0,20,,2,0.048404,0.000000,0.00e+00,63.4654,0.0000
Naive_Hybrid,OMP,2000,6000,128,2,0,0,20,,3,0.050353,0.000000,0.00e+00,61.0090,0.0000
Opt_SMP,OMP,2000,6000,128,1,0,0,40,,1,0.250829,0.359597,0.00e+00,12.2474,1.4336
Opt_SMP,OMP,2000,6000,128,1,0,0,40,,2,0.247026,0.000000,0.00e+00,12.4359,0.0000
Opt_SMP,OMP,2000,6000,128,1,0,0,40,,3,0.249524,0.000000,0.00e+00,12.3114,0.0000
Opt_Hybrid,OMP,2000,6000,128,2,0,0,20,,1,0.039469,0.354343,0.00e+00,77.8334,8.9778
Opt_Hybrid,OMP,2000,6000,128,2,0,0,20,,2,0.038505,0.000000,0.00e+00,79.7815,0.0000
Opt_Hybrid,OMP,2000,6000,128,2,0,0,20,,3,0.038280,0.000000,0.00e+00,80.2498,0.0000
Opt_Hybrid,OMP,2000,6000,128,4,0,0,10,,1,0.015706,0.364460,3.33e-06,195.5910,23.2048
Opt_Hybrid,OMP,2000,6000,128,4,0,0,10,,2,0.015572,0.000000,0.00e+00,197.2825,0.0000
Opt_Hybrid,OMP,2000,6000,128,4,0,0,10,,3,0.015714,0.000000,0.00e+00,195.4904,0.0000
Opt_Hybrid,OMP,2000,6000,128,8,0,0,5,,1,0.035908,0.370899,3.33e-06,85.5532,10.3293
Opt_Hybrid,OMP,2000,6000,128,8,0,0,5,,2,0.035323,0.000000,0.00e+00,86.9680,0.0000
Opt_Hybrid,OMP,2000,6000,128,8,0,0,5,,3,0.031922,0.000000,0.00e+00,96.2334,0.0000
Opt_Grid1x8,OMP,2000,6000,128,8,1,8,1,,1,0.087730,0.359601,3.95e-06,35.0165,4.0990
Opt_Grid1x8,OMP,2000,6000,128,8,1,8,1,,2,0.087667,0.000000,0.00e+00,35.0418,0.0000
Opt_Grid1x8,OMP,2000,6000,128,8,1,8,1,,3,0.088479,0.000000,0.00e+00,34.7201,0.0000
Opt_Grid8x1,OMP,2000,6000,128,8,8,1,1,,1,0.146549,0.369500,0.00e+00,20.9623,2.5213
Opt_Grid8x1,OMP,2000,6000,128,8,8,1,1,,2,0.146394,0.000000,0.00e+00,20.9844,0.0000
Opt_Grid8x1,OMP,2000,6000,128,8,8,1,1,,3,0.146368,0.000000,0.00e+00,20.9882,0.0000
Opt_Grid2x4,OMP,2000,6000,128,8,2,4,1,,1,0.133883,0.376070,3.98e-06,22.9453,2.8089
Opt_Grid2x4,OMP,2000,6000,128,8,2,4,1,,2,0.131140,0.000000,0.00e+00,23.4254,0.0000
Opt_Grid2x4,OMP,2000,6000,128,8,2,4,1,,3,0.132631,0.000000,0.00e+00,23.1620,0.0000
